appalled,끔찍해 하는,I have been a loyal customer of the shop for over 10 years쉼표 so I am appalled at being treated like this.,나는 그 가게의 10년도 넘는 단골고객 이어서쉼표 이렇게 대우 받는것이 끔찍하다.,I have been a loyal customer of the shop for over 10 years쉼표 so I am _ at being treated like this.,,appalled
retrospective,회고하는,The success of soap operas based on the 1990s is a line of retrospective marketing.,1990년대를 배경으로한 드라마의 성공은 일련의 레트로 마케팅이다.,The success of soap operas based on the 1990s is a line of _ marketing.,,retrospective
obligation,의무,The new law released employers from their obligation to recognize unions.,그 새 법률은 고용주들을 노조를 인정해야 한다는 의무에서 해방시켜 주었다.,The new law released employers from their _ to recognize unions,,obligation
contribution,기여,Her contribution to the research went largely unacknowledged.,그 연구에 대한 그녀의 공헌은 대부분 감사를 받지 못했다.,Her _ to the research went largely unacknowledged.,,contribution
immunize,면역력을 갖게 하다,Indonesian health authorities launched to immunize more than one million earthquake survivors at risk for disease following the quake that killed more than 57-hundred people last month.,인도네시아 보건당국은100여만명의 지진 피해 이재민들을 대상으로 대대적인 방역활동을 시작했습니다.,Indonesian health authorities launched to _ more than one million earthquake survivors at risk for disease following the quake that killed more than 57-hundred people last month.,,immunize
accuse,고발하다쉼표 비난하다,You shouldn't falsely accuse an innocent person as a thief.,죄 없는 사람을 도둑으로 몰아붙여서는 안 된다.,You shouldn't falsely _ an innocent person as a thief.,,accuse
vein,정맥,A tiny wire is threaded through a vein to the heart.,아주 작은 철사가 정맥을 통해 심장까지 꿰어져 있다.,A tiny wire is threaded through a _ to the heart.,,vein
tuberculosis,폐결핵,As late as the 1950s쉼표 tuberculosis was still a fatal illness.,가장 최근으로 보면 1950년대까지만 해도 결핵이 아직 치명적인 병이었다.,As late as the 1950s쉼표 _ was still a fatal illness.,,tuberculosis
catastrophe,참사,Surely we should eat more meat to control the number of cows! To leave the population unchecked would surely lead to an environmental catastrophe.,확실히 우리는 소의 수를 조절하기 위해 고기를 더 많이 먹어야 해요! 인구를 방치하는 것은 분명히 환경 재앙으로 이어질 것이다. ,Surely we should eat more meat to control the number of cows! To leave the population unchecked would surely lead to an environmental _.,,catastrophe
prescribe,처방하다,If these don't work쉼표 I may have to prescribe you something stronger.,이게 잘 듣지 않으면쉼표 더 강한 처방을 드려야 할 것 같군요.,If these don't work쉼표 I may have to _ you something stronger.,,prescribe
fatality,사망자,The fatality rate of the black fungus is more than 50 percent in India.,털곰팡이증의 치사율은 인도에서 50퍼센트 이상이다.,The _ rate of the black fungus is more than 50 percent in India.,,fatality
fraction,부분,Only a small fraction of a bank’s total deposits will be withdrawn at any one time.,언제든 어느 한 번에는 은행 총 예금액의 적은 일부만을 인출할 수 있게 될 것이다.,Only a small _ of a bank’s total deposits will be withdrawn at any one time.,,fraction
