treat,대접쉼표 한턱내기,This launch is my treat.,따옴표이번 점심은 제가 대접할게요.,This launch is my _.,,treat
treat,대우하다쉼표 다루다 / 치료하다,Elders should be treated with respect.,연장자들은 존경심으로 대우받아야 한다.,Elders should be _ with respect.,,treated
treat,대우하다쉼표 다루다 / 치료하다,The doctor treated the patient by prescribing cough syrup.,의사는 기침약을 처방하여 환자를 치료하였다.,The doctor _ the patient by prescribing cough syrup.,,treated
voracious,식욕이 왕성한쉼표 게걸스레 먹는,Athletes have voracious appetites쉼표 eating twice as much as others.,운동선수들은 식욕이 왕성해서쉼표 다른 사람들의 두 배 정도 먹는다.,Athletes have _ appetites쉼표 eating twice as much as others.,,voracious
bland,(맛이) 담백한쉼표 자극적이지 않은,The vegetable soup tasted bland.,그 야채수프는 담백한 맛이 났다.,The vegetable soup tasted _.,,bland
authentic,진정한쉼표 진짜의 / 믿을 만한쉼표 확실한,The restaurant serves authentic Vietnamese cuisine.,이 레스토랑은 진정한 베트남 요리를 제공한다.,The restaurant serves _ Vietnamese cuisine.,,authentic
authentic,진정한쉼표 진짜의 / 믿을 만한쉼표 확실한,The film was an authentic reconstruction of life in the early 1900s.,그 영화는 1900년대 초의 생활에 대한 믿을 만한 재현이었다.,The film was an _ reconstruction of life in the early 1900s.,,authentic
order,주문 / 질서,The waiter at the restaurant took our orders.,레스토랑의 종업원이 우리 주문을 받았다.,The waiter at the restaurant took our _.,,orders
order,주문 / 질서,People expect the government to support justice and order.,사람들은 정부가 정의와 질서를 유지하기를 기대한다.,People expect the government to support justice and _.,,order
order,명령하다,The boss ordered the employee to complete the report by noon.,상관은 그 직원에게 보고서를 정오까지 완료하라고 명령했다.,The boss _ the employee to complete the report by noon.,,ordered
rigorous,엄격한쉼표 철저한,Stick to a rigorous diet if you want to lose weight.,살을 빼고 싶다면 엄격한 식단을 지키세요.,Stick to a _ diet if you want to lose weight.,,rigorous
spill,(액체 등을) 엎지르다쉼표 흘리다,I spilled juice on the cafe floor by accident.,나는 실수로 카페 바닥에 주스를 엎질렀다.,I _ juice on the cafe floor by accident.,,spilled
spill,유출,It took years to recover after a chemical spill damaged this ecosystem.,화학 약품 유출이 이 생태계를 훼손한 이후 회복되기까지 몇 년이 걸렸다.,It took years to recover after a chemical _ damaged this ecosystem.,,spill
sufficient,충분한,Make sure there is sufficient food for tonight따옴표s party.,오늘 밤 파티를 위해 충분한 음식이 있는지 확인하세요.,Make sure there is _ food for tonight따옴표s party.,,sufficient
quibble,옥신각신하다쉼표 투덜대다,Mary and her husband always quibble over what to eat for dinner.,Mary와 그녀의 남편은 항상 저녁으로 무엇을 먹을지를 두고 옥신각신한다.,Mary and her husband always _ over what to eat for dinner.,,quibble
picky,까다로운,Some children are picky about food.,어떤 어린이들은 음식에 대해 까다롭다.,Some children are _ about food.,,picky
flavor,맛쉼표 향,That ice cream shop offers more than 20 flavors.,그 아이스크림 가게는 20가지가 넘는 맛을 제공한다.,That ice cream shop offers more than 20 _.,,flavors
concoct,(음료 등을) 섞어서 만들다쉼표 조리하다,The new dish concocted by the chef was added to the menu.,요리사에 의해 섞어서 만들어진 새로운 요리는 메뉴에 추가되었다.,The new dish _ by the chef was added to the menu.,,concocted
imbibe,(술쉼표 차 등을) 마시다,The manager imbibes coffee to stay alert during meetings.,매니저는 회의 동안 집중하려고 커피를 마신다.,The manager _ coffee to stay alert during meetings.,,imbibes
culinary,요리의쉼표 주방의,Sarah signed up to an evening class to improve her culinary skills.,Sarah는 그녀의 요리 기술을 향상시키기 위해 저녁 수업을 신청했다.,Sarah signed up to an evening class to improve her _ skills.,,culinary
pungent,(혀쉼표 코를) 몹시 자극하는쉼표 톡 쏘는,The special ingredient has a pungent smell but it따옴표s quite tasty.,그 특별한 재료는 몹시 자극적인 냄새가 나지만 꽤 맛있다.,The special ingredient has a _ smell but it따옴표s quite tasty.,,pungent
satiate,(식욕 등을) 충분히 만족시키다,The large appetizer satiated the guests until their entr?e was ready.,많은 양의 전채 요리는 주요리가 준비도리 때까지 손님들을 충분히 만족시켰다.,The large appetizer _ the guests until their entr?e was ready.,,satiated
connoisseur,(예술품쉼표 음식의) 감정가쉼표 전문가,Being a connoisseur of fine wines쉼표 he has a large stock at home.,고급 포도주의 감정가로서쉼표 그는 집에 다량의 재고를 가지고 있다.,Being a _ of fine wines쉼표 he has a large stock at home.,,connoisseur
fresh,(식품 등이) 신선한쉼표 싱싱한,Our chef purchases fresh seafood every morning,저희 주방장은 매일 아침 신선한 해산물을 구입합니다.,Our chef purchases _ seafood every morning,,fresh
gorge,실컷 먹다,At the birthday party쉼표 the children gorged themselves on candy and soda.,생일 파티에서쉼표 아이들은 사탕과 탄산음료를 실컷 먹었다.,At the birthday party쉼표 the children _ themselves on candy and soda.,,gorged
gorge,협곡,A bridge was erected to allow travelers to cross the gorge.,다리는 여행객들이 협곡을 건널 수 있도록 하기 위해 세워졌다.,A bridge was erected to allow travelers to cross the _.,,gorge
make do with,견디다쉼표 때우다,The blizzard forced people to stay home and make do with what food they had.,눈보라는 사람들이 집에 머무르고 그들이 갖고 있는 음식으로 견디게 하였다.,The blizzard forced people to stay home and _ what food they had.,,make do with
rancid,썩은 냄새가 나는,Rancid meat is not safe for consumption and must be disposed of.,썩은 냄새가 나는 고기는 먹기에 안전하지 않고 반드시 처분되어야 합니다.,_ meat is not safe for consumption and must be disposed of.,,Rancid
prod,찌르다쉼표 쑤시다,The check if a potato is cooked쉼표 prod it with a fork.,감자가 익었는지 확인하려면쉼표 포크로 그것을 찔러보세요.,The check if a potato is cooked쉼표 _ it with a fork.,,prod
purveyor,조달 업자,The manager hired a purveyor to supply fresh vegetables to the restaurant.,그 지배인은 레스토랑에 신선한 채소를 공급하기 위해 조달 업자를 고용했다.,The manager hired a _ to supply fresh vegetables to the restaurant.,,purveyor
funnel,깔때기,It따옴표s easier to get flour into a jar if you use a funnel.,깔때기를 사용한다면 밀가루를 병에 넣기에 더 쉬울 거야.,It따옴표s easier to get flour into a jar if you use a _.,,funnel
funnel,(정보쉼표 자금 등을) 쏟다쉼표 집중하다,The government funneled the funds into welfare programs for the unemployed.,정부는 자금을 실업자들을 위한 복리후생에 쏟았다.,The government _ the funds into welfare programs for the unemployed.,,funneled
parched,몹시 목마른쉼표 목이 타는,Water was provided to the parched marathon runners.,몹시 목이 마른 마라톤 선수들에게 물이 제공되었다.,Water was provided to the _ marathon runners.,,parched
provision,(-s) 식량 / (법률) 조항쉼표 규정 / 공급,They packed provisions for the camping trip.,그들은 야영 여행을 위해 식량을 챙겼다.,They packed _ for the camping trip.,,provisions
provision,(-s) 식량 / (법률) 조항쉼표 규정 / 공급,A provision ensures public transportation services for the disabled.,법률 조항은 장애인들을 위한 대중교통 서비스를 보장한다.,A _ ensures public transportation services for the disabled.,,provision
provision,(-s) 식량 / (법률) 조항쉼표 규정 / 공급,The organization arranged for provision of food and water to the refugees.,그 단체는 난민들에게 음식과 물 공급을 준비했다.,The organization arranged for _ of food and water to the refugees.,,provision
help oneself to,~을 마음껏 먹다,Help yourself to the cookies on the coffee table.,커피 테이블에 있는 과자를 마음껏 드세요.,_ the cookies on the coffee table.,,Help yourself to
essential,필수의쉼표 없어서는 안 될,Make sure your children eat the essential nutrients.,당신의 자녀들이 필수 영양소를 섭취할 수 있도록 하세요.,Make sure your children eat the _ nutrients.,,essential
essential,필수품,Bring the essentials when you go on a trip.,여행을 갈 때는 필수품을 가져가세요.,Bring the _ when you go on a trip.,,essentials
pulverize,분쇄하다쉼표 가루로 만들다,The cook put all the ingredients in a blender to pulverize them.,요리사는 모든 재료들을 분쇄하기 위해 믹서에 넣었다.,The cook put all the ingredients in a blender to _ them.,,pulverize
balance,균형쉼표 조화 / 잔고,A good diet should have a balance between meat and vegetables.,좋은 식단은 육류와 채소 사이의 균형을 갖춰야 한다.,A good diet should have a _ between meat and vegetables.,,balance
balance,균형쉼표 조화 / 잔고,The balance in my bank account is about $1000.,내 은행 계좌 잔고는 약 1000달러이다.,The _ in my bank account is about $1000.,,balance
balance,균형을 유지하다,Balance your body and mind with enough sleep and exercise.,충분한 수면과 운동으로 몸과 마음의 균형을 유지하세요.,_ your body and mind with enough sleep and exercise.,,Balance
nutrient,영양소쉼표 영양분,The nutrients are listed on the food product label.,영양소는 식품 성분 표시에 나열되어 있습니다.,The _ are listed on the food product label.,,nutrients
garnish,(요리에) 고명을 곁들이다.,Parsley is commonly used to garnish salmon and other types of fish.,파슬리는 흔히 연어와 다른 종류의 물고기에 고명을 곁들이기 위해 사용된다.,Parsley is commonly used to _ salmon and other types of fish.,,garnish
prick,찌르다쉼표 쑤시다,You should use a special tool to cut pineapples so you don따옴표t prick yourself.,당신은 찔리지 않기 위해 파인애플을 자를 때 특별한 도구를 사용해야 합니다.,You should use a special tool to cut pineapples so you don따옴표t _ yourself.,,prick
appeal,마음에 들다쉼표 매력이 있다 / 간청하다,The food at the banquet appealed to the guests.,연회의 음식은 손님들의 마음에 들었다.,The food at the banquet _ to the guests.,,appealed
appeal,마음에 들다쉼표 매력이 있다 / 간청하다,The speaker appealed to the audience for silence.,연설자는 청중에게 정숙해 주기를 간청했다.,The speaker _ to the audience for silence.,,appealed
appeal,매력,The department store따옴표s appeal is its wide selection of women따옴표s clothing.,그 백화점의 매력은 다양한 종류의 여성복이다.,The department store따옴표s _ is its wide selection of women따옴표s clothing.,,appeal
cater,(연회 등에) 음식을 제공하다 / ~의 요구를 채워주다,The food service business caters for many types of events.,그 요식업체는 많은 종류의 행사에 음식을 제공한다.,The food service business _ for many types of events.,,caters
cater,(연회 등에) 음식을 제공하다 / ~의 요구를 채워주다,Online degree programs cater to workers with busy schedules.,온라인 학위 프로그램은 바쁜 일정의 직장인들의 요구를 채워준다.,Online degree programs _ to workers with busy schedules.,,cater
vegetarian,채식주의자,The cafeteria has special meals for vegetarians.,그 구내식당에는 채식주의자를 위한 특별한 식사가 있다.,The cafeteria has special meals for _.,,vegetarians
