implement,실행하다쉼표 이행하다,A new policy on online education will be implemented next year.,온라인 교육에 관한 새로운 정책은 내년에 실행될 것이다.,A new policy on online education will be _ next year.,,implemented
resignation,사직(서)쉼표 사임 / 체념쉼표 포기,The governor filed his resignation following reports of a scandal.,그 주지사는 추문 보도 후에 사직서를 제출했다.,The governor filed his _ following reports of a scandal.,,resignation
resignation,사직(서)쉼표 사임 / 체념쉼표 포기,The athlete accepted his defeat with resignation.,그 선수는 체념하며 자신의 패배를 받아들였다.,The athlete accepted his defeat with _.,,resignation
proclaim,선포하다쉼표 선언하다,The US proclaimed war on Japan after the attack on Pearl Harbor.,미국은 진주만 공격 이후 일본에 전쟁을 선포했다.,The US _ war on Japan after the attack on Pearl Harbor.,,proclaimed
muster,(지지 등을) 모으다,The senate is required to muster a majority of votes to pass new legislation.,의회는 새로운 법을 통과시키기 위해 과반수의 표를 모으는 것이 요구된다.,The senate is required to _ a majority of votes to pass new legislation.,,muster
counter,반대하다쉼표 거스르다,The opposition party countered every proposal made by the ruling party.,야당은 여당이 제시한 모든 안건에 반대했다.,The opposition party _ every proposal made by the ruling party.,,countered
suppress,진압하다쉼표 억압하다 / (감정 등을) 억누르다,The army was called in to suppress the uprising of militant rebels.,공격적인 반군들의 폭동을 진압하기 위해 군대가 소집되었다.,The army was called in to _ the uprising of militant rebels.,,suppress
suppress,진압하다쉼표 억압하다 / (감정 등을) 억누르다,People who express anger appropriately are healthier than those who suppress it.,분노를 적당히 표현하는 사람이 분노를 억누르는 사람보다 더 건강하다.,People who express anger appropriately are healthier than those who _ it.,,suppress
incumbent,재임자,As the incumbent쉼표 the president has on obvious advantage in the election.,재임자로서쉼표 그 대통령은 선거에서 확실한 이점을 가지고 있다.,As the _쉼표 the president has on obvious advantage in the election.,,incumbent
incumbent,해야 하는쉼표 (의무의 일부로) 필요한,It is incumbent upon all restaurant staff to provide high equality service.,모든 식당의 직원들은 높은 품질의 서비스를 제공해야 한다.,It is _ upon all restaurant staff to provide high equality service.,,incumbent
intercede,중재하다쉼표 조정하다,Refugees often need representatives to intercede on their behalf.,난민들은 보통 자신들을 대신하여 중재해줄 대변인을 필요로 한다.,Refugees often need representatives to _ on their behalf.,,intercede
embargo,통상금지,The country has partially lifted its embargo on Cuban gods.,그 나라는 쿠바산 상품의 통상금지를 부분적으로 해제하였다.,The country has partially lifted its _ on Cuban gods.,,embargo
conciliatory,회유적인쉼표 달래는,The gift from the ambassador was conciliatory gesture to improve relations.,대사로부터 받은 선물은 관계를 개선하기 위한 회유의 제스처였다.,The gift from the ambassador was _ gesture to improve relations.,,conciliatory
diplomatic,외교적 수완이 있는,the minister is very diplomatic and knowledgeable in finance.,그 장관은 매우 외교적인 수완이 뛰어나고 금융에 대해 아는 것이 많다.,the minister is very _ and knowledgeable in finance.,,diplomatic
chicanery,속임수쉼표 책략,Everything the congressman said turned out to be just political chicanery.,그 국회 의원이 말한 모든 것은 단지 정치적인 속임수로 밝혀졌다.,Everything the congressman said turned out to be just political _.,,chicanery
forswear,그만두다쉼표 포기하다,The protesters forswore the use of violence.,그 시위자들은 폭력 행사를 그만두었다.,The protesters _ the use of violence.,,forswore
regressive,퇴보하는쉼표 퇴행하는,The new legislation is seen as a regressive measure regarding environmental protection.,새 법률은 환경 보호와 관련하여 퇴보하는 방책으로 간주된다.,The new legislation is seen as a _ measure regarding environmental protection.,,regressive
retroactive,(법률쉼표 승급 등의 효력이) 소급하는,Some citizens had to pay additional fees under the retroactive tax.,몇몇 시민들은 소급세에 따라 추가 요금을 지불해야 했다.,Some citizens had to pay additional fees under the _ tax.,,retroactive
impasse,교착상태쉼표 궁지,Negotiations on the trade deal reached an impasse and could not be resolved.,그 무역 거래에 대한 협상은 교착상태에 이르렀고 해결될 수 없었다.,Negotiations on the trade deal reached an _ and could not be resolved.,,impasse
stonewall,(의사 진행을) 방해하다,President Nixon stonewalled the Watergate investigation.,닉슨 대통령은 워터게이트 사건 수사를 방해했다.,President Nixon _ the Watergate investigation.,,stonewalled
engaged,종사하는쉼표 참여하는,The health minister is actively engaged in organizing relief efforts.,보건부 장관은 구호 활동을 준비하는 데 활발히 종사하고 있다.,The health minister is actively _ in organizing relief efforts.,,engaged
mandate,요구하다쉼표 명령하다,Legislators mandated health insurance coverage for all citizens.,입법자들은 모든 시민을 위한 의료 보험 제도를 요구했다.,Legislators _ health insurance coverage for all citizens.,,mandated
outcome,결과쉼표 성과,Almost all the representatives were pleased with the outcome of the conference.,거의 모든 대표들이 회의의 결과에 만족했다.,Almost all the representatives were pleased with the _ of the conference.,,outcome
indefatigable,지칠 줄 모르는쉼표 끈질긴,Gandhi was an indefatigable practitioner of nonviolent protest.,간디는 지칠 줄 모르는 비폭력 시위의 실천가였다.,Gandhi was an _ practitioner of nonviolent protest.,,indefatigable
sanction,(상대국에 대한) 제재쉼표 처벌,Economic sanctions are often an effective way to penalize nations for unacceptable actions.,경제 제재는 용인할 수 없는 행위를 하는 국가를 응징하는 데 있어 종종 효과적인 방법이다.,Economic _ are often an effective way to penalize nations for unacceptable actions.,,sanctions
rebuke,비난하다쉼표 힐책하다,The senator rebuked her colleagues for making offensive remarks at the assembly.,그 상원 의원은 회의에서 무례한 발언을 한 것에 대해 동료들을 비난했다.,The senator _ her colleagues for making offensive remarks at the assembly.,,rebuked
subjugate,예속시키다쉼표 복종시키다,A military occupation is when a foreign power subjugates a population.,군사 점령이란 외세가 사람들을 예속시킬 때를 말한다.,A military occupation is when a foreign power _ a population.,,subjugates
face the music,(자신의 행동에 대해) 비난을 받아들이다,three high-ranking officials had to face the music for their crimes.,세 명의 고위 공무원들은 그들의 범죄에 대한 비난을 받아들여야 했다.,three high-ranking officials had to _ for their crimes.,,face the music
unilateral,일방적인쉼표 단독의,The unilateral decision made by the country따옴표s leader was criticized by other nations.,국가 지도자에 의한 일방적인 결정은 다른 나라들로부터 비난을 받았다.,The _ decision made by the country따옴표s leader was criticized by other nations.,,unilateral
turmoil,혼란쉼표 소란,A financial crisis may often result in political turmoil.,금융 위기는 종종 정치적 혼란을 야기할 수 있다.,A financial crisis may often result in political _.,,turmoil
demonstrate,시위운동을 하다 / (실험 등으로) 설명하다,After the election many people demonstrated at the presidential palace.,선거 후쉼표 많은 사람들이 대통령궁에서 시위운동을 했다.,After the election many people _ at the presidential palace.,,demonstrated
demonstrate,시위운동을 하다 / (실험 등으로) 설명하다,A specialist demonstrated how to handle the device.,전문가는 그 장치를 다루는 법을 설명했다.,A specialist _ how to handle the device.,,demonstrated
consensus,합의쉼표 일치,Government officials have reached a consensus on next year따옴표s budget plan,국가 공무원들은 내년도 예산안에 합의했다.,Government officials have reached a _ on next year따옴표s budget plan,,consensus
denounce,비난하다쉼표 힐책하다,The international community denounces human rights violations.,국제 사회는 인권 침해를 비난한다.,The international community _ human rights violations.,,denounces
consent,동의쉼표 승낙,The president needs the consent of Congress to declare war on another country.,대통령이 다른 나라에 선전포고를 하려면 국회의 동의가 필요하다.,The president needs the _ of Congress to declare war on another country.,,consent
reform,개혁쉼표 혁신,Lawmakers are seeking reform to improve welfare policies.,입법자들은 복지 정책을 개선하기 위한 개혁을 추진하고 있다.,Lawmakers are seeking _ to improve welfare policies.,,reform
