spry,기운찬,Even though Mark is 80쉼표 he is still spry.,Mark는 80세이지만쉼표 그는 아직도 기운차다.,Even though Mark is 80쉼표 he is still _.,,spry
operation,수술 / 운영쉼표 경영 / (군사) 작전,She had an operation to have a tumor removed.,그녀는 종양을 제거하기 위한 수술을 받았다.,She had an _ to have a tumor removed.,,operation
operation,수술 / 운영쉼표 경영 / (군사) 작전,The CEO was determined to improve the operation of his company.,그 최고 경영자는 그의 회사의 운영을 개선하겠다는 의지가 확고했다.,The CEO was determined to improve the _ of his company.,,operation
operation,수술 / 운영쉼표 경영 / (군사) 작전,The military must obtain approval for their operations from the President.,군대는 대통령으로부터 작전에 대한 승인을 얻어야 한다.,The military must obtain approval for their _ from the President.,,operations
doze off,잠깐 자다쉼표 깜박 졸다,To regain energy쉼표 it is good to doze off for a few minutes.,기력을 회복하기 위해서는쉼표 몇 분 정도 잠깐 자는 것이 좋다.,To regain energy쉼표 it is good to _ for a few minutes.,,doze off
drug overdose,약물 과다 복용,Do not exceed the prescribed dosage to prevent a drug overdose.,약물 과다 복용을 막기위해 처방된 복용량을 초과하지 마십시오.,Do not exceed the prescribed dosage to prevent a _.,,drug overdose
outbreak,(질병쉼표 전쟁 등의) 발생쉼표 발발,The medical community is concerned about an outbreak of plague.,의료계는 전염병의 발생에 대해 걱정한다.,The medical community is concerned about an _ of plague.,,outbreak
constrict,수축되다쉼표 조이다,Smoking is known to constrict blood vessels.,흡연은 혈관을 수축시키는 것으로 열려져 있다.,Smoking is known to _ blood vessels.,,constrict
chronic,(병이) 만성적인쉼표 고질의 / 장기간에 걸친,Asthma is chronic illness causing shortness of breath.,천식은 숨이 차게 되는 만성 질환이다.,Asthma is _ illness causing shortness of breath.,,chronic
chronic,(병이) 만성적인쉼표 고질의 / 장기간에 걸친,A chronic shortage of teachers is a serious issue in public schools.,장기간에 걸친 교사의 부족은 공립 학교에서 심각한 문제이다.,A _ shortage of teachers is a serious issue in public schools.,,chronic
obesity,비만,Obesity has numerous negative effects on the body쉼표 including hypertension.,비만은 고혈압을 포함하여 신체에 많은 부정적인 영향을 미친다.,_ has numerous negative effects on the body쉼표 including hypertension.,,Obesity
addicted,중독된,Some people who drink coffee become addicted to caffeine.,커피를 마시는 몇몇 사람들은 카페인에 중독된다.,Some people who drink coffee become _ to caffeine.,,addicted
torpid,무기력한 ,A torpid patient may experience a slower recovery time.,무기력한 환자는 더 느린 회복 시간을 보낼 수도 있다.,A _ patient may experience a slower recovery time.,,torpid
efficacy,효능쉼표 효험,Because of his continued pain쉼표 the boy questioned the efficacy of the medicine.,계속되는 고통 때문에쉼표 그 소년은 약의 효능을 의심했다.,Because of his continued pain쉼표 the boy questioned the _ of the medicine.,,efficacy
condition,(건강) 상태 / 조건,Ms. Wilson is in excellent condition for someone who has suffered a stroke.,Ms. Wilson은 뇌졸중을 앓았던 사람치고는 최상의 건강 상태이다.,Ms. Wilson is in excellent _ for someone who has suffered a stroke.,,condition
condition,(건강) 상태 / 조건,The financial deal was made on the condition that it is kept secret.,그 금융 거래는 비밀로 하는 것을 조건으로 성사되었다.,The financial deal was made on the _ that it is kept secret.,,condition
resist,(병쉼표 화학 작용 등을) 견뎌내다,Sufficient sleep and a balanced diet can help one resist infection.,충분한 잠과 균형 잡힌 식단은 감염을 견뎌내는 것을 도울 수 있다.,Sufficient sleep and a balanced diet can help one _ infection.,,resist
perceive,인지하다쉼표 알아채다,The nurse perceived that the patient따옴표s injuries were serous and gave him medicine.,그 간호사는 환자의 부상이 심각하다는 것을 인지하고 그에게 약을 주었다.,The nurse _ that the patient따옴표s injuries were serous and gave him medicine.,,perceived
complication,합병증 / 문제,The complications of diabetes can include heart disease.,당뇨의 합병증은 심장병을 포함할 수 있다.,The _ of diabetes can include heart disease.,,complications
complication,합병증 / 문제,There were complications in carrying out the project.,이 프로젝트를 실행하는 데 문제가 있었다.,There were _ in carrying out the project.,,complications
episode,(증상의) 발현,Many patients suffer episodes of depression during serious illnesses.,많은 환자들이 중병 중에 우울증의 발현을 겪는다.,Many patients suffer _ of depression during serious illnesses.,,episodes
transitory,일시적인,Rebecca따옴표s illness was thankfully transitory쉼표 and she recovered quickly.,Rebecca의 병은 다행히 일시적인 것이었고쉼표 그녀는 빨리 회복했다.,Rebecca따옴표s illness was thankfully _쉼표 and she recovered quickly.,,transitory
vital,생명에 중요한쉼표 생명의 / 필수적인 ,Blood redistributes oxygen to vital organs.,혈액은 중요한 기관들에 산소를 재분배한다.,Blood redistributes oxygen to _ organs.,,vital
vital,생명에 중요한쉼표 생명의 / 필수적인 ,Vitamin D is vital for maintaining strong and healthy bones.,비타민 D는 강하고 건강한 뼈를 유지하기 위해 필수적이다.,Vitamin D is _ for maintaining strong and healthy bones.,,vital
