tally up,총계하다쉼표 합계하다,The accountant tallied up the expenses of the recent business seminar., 그 회계사는 최근의 사업 세미나 비용을 총계했다.,The accountant _ the expenses of the recent business seminar.,,tallied up
disparity,격차쉼표 불균형,This economic policy could reduce the disparity between the rich and poor.,이 경제 정책은 빈부 격차를 감소시킬 수 있다.,This economic policy could reduce the _ between the rich and poor.,,disparity
budget,예산,The budget for business trips was reduced.,출장 경비 예산이 삭감되었다.,The _ for business trips was reduced.,,budget
endow,기부하다,The wealthy businessman promised to endow the orphanage with funds.,그 부유한 사업가는 고아원에 자금을 기부하기로 약속했다.,The wealthy businessman promised to _ the orphanage with funds.,,endow
skyrocket,급등하다쉼표 치솟다,Company sales skyrocketed during an advertising campaign.,회사의 매출은 광고 캠페인 기간 동안 급등했다.,Company sales _ during an advertising campaign.,,skyrocketed
rebound,(가격 등이) 반등하다,Investors are optimistic that an increase in demand will cause house prices to rebound.,투자자들은 수요의 증가가 집값을 반등하도록 할 것이라고 낙관한다.,Investors are optimistic that an increase in demand will cause house prices to _.,,rebound
persistent,계속되는쉼표 끊임없이 지속되는 / 집요한,Poverty is a persistent problem in many countries.,빈곤은 많은 나라에서 계속되는 문제이다.,Poverty is a _ problem in many countries.,,persistent
persistent,계속되는쉼표 끊임없이 지속되는 / 집요한,Scientists are persistent in finding answers to their questions.,과학자들은 의문에 대한 해답을 찾는 데 있어 집요하다.,Scientists are _ in finding answers to their questions.,,persistent
abundant ,풍부한,Thanks to it abundant natural resources쉼표 the US has become a leading industrial nation.,풍부한 천연자원 덕분에쉼표 미국은 주요 산업국이 되었다.,Thanks to it _ natural resources쉼표 the US has become a leading industrial nation.,,abundant
eliminate,없애다쉼표 제거하다,International governments must work together to eliminate poverty.,국제 정부들은 빈곤을 없애기 위해 협력해야 한다.,International governments must work together to _ poverty.,,eliminate
stock,주식 / 재고,The director owns more than half of the company따옴표s stock.,그 이사는 회사 주식의 반 이상을 소유하고 있다.,The director owns more than half of the company따옴표s _.,,stock
stock,주식 / 재고,The computer store has many new models in stock.,그 컴퓨터 상점에는 신모델의 재고가 많다.,The computer store has many new models in _.,,stock
stock,보관하다쉼표 두다,The old books were stocked in a warehouse.,오래된 책들은 창고에 보관되어 있었다.,The old books were _ in a warehouse.,,stocked
moratorium,지불 유예,The company placed a moratorium on online orders until the security program was fixed.,회사는 보안 프로그램이 고쳐질 때까지 온라인 주문을 지불 정지 상태로 두었다.,The company placed a _ on online orders until the security program was fixed.,,moratorium
parity,동등쉼표 동격,All shareholders have parity with regard to the amount of shares in the company.,모든 주주들은 회사 주식의 양에 있어서 동등하다.,All shareholders have _ with regard to the amount of shares in the company.,,parity
pitch in ,(자금 등을 지원하며) 협력하다,Local businesses were asked to pitch in to help rebuild the youth center.,지역 기업들은 청소년 수련관을 재건하도록 돕는 것에 협력할 것을 요청받았다.,Local businesses were asked to _ to help rebuild the youth center.,,pitch in
rig,(부정한 수법으로) 조작하다,The system was rigged in favor of large corporations and small businesses could not compete.,그 시스템은 대기업에 유리하도록 조작되어 소기업들은 경쟁할 수 없었다.,The system was _ in favor of large corporations and small businesses could not compete.,,rigged
fund,(사업 등에) 자금을 대다,Donations were used to fund a tree-planting project.,기부금은 나무 심기 사업에 자금을 대는 데 사용되었다.,Donations were used to _ a tree-planting project.,,fund
prospect,전망쉼표 예상,The prospect of rising gas prices has focused people to use public transportation.,유가 상승 전망은 사람들이 대중교통을 이용하게 했다.,The _ of rising gas prices has focused people to use public transportation.,,prospect
appraise,(가치쉼표 가격을) 감정하다쉼표 평가하다,The expert appraised the diamond at more than a thousand dollars.,그 전문가는 그 다이아몬드를 1000달러 이상으로 감정했다.,The expert _ the diamond at more than a thousand dollars.,,appraised
recoup,(손실 등을) 되찾다쉼표 만회하다,Darren failed to recoup his savings after the stock market crash.,Darren은 주식 시장이 붕괴한 뒤 예금을 되찾는 데 실패했다.,Darren failed to _ his savings after the stock market crash.,,recoup
plunge,떨어지다쉼표 급락하다 / 뛰어들다,Fuel prices plunged to a record low this morning.,연료 가격이 오늘 아침에 사상 최저치로 떨어졌다.,Fuel prices _ to a record low this morning.,,plunged
plunge,떨어지다쉼표 급락하다 / 뛰어들다,The young men plunged into the river to save their friend.,그 젊은이들은 친구를 구하기 위해 강물로 뛰어들었다.,The young men _ into the river to save their friend.,,plunged
demand,수요쉼표 수요량,Demand for our products should increase as the holidays approach.,우리 상품에 대한 수요는 휴일이 다가옴에 따라 증가할 것이다.,_ for our products should increase as the holidays approach.,,Demand
demand,요구하다,The angry diner demanded to see the manager of the restaurant.,화가 난 식당 손님은 식당의 지배인과 만나기를 요구했다.,The angry diner _ to see the manager of the restaurant.,,demanded
unfettered,자유로운쉼표 제한받지 않는,Only the manager has unfettered access to all of the store따옴표s financial information.,매니저만 가게 재무 정보에 대해 자유로운 접근 권한이 있다.,Only the manager has _ access to all of the store따옴표s financial information.,,unfettered
deposit,(은행에) 예금하다 / 퇴적시키다,I deposited some of my salary into a bank account.,나는 월급의 일부를 은행 계좌에 예금했다.,I _ some of my salary into a bank account.,,deposited
deposit,(은행에) 예금하다 / 퇴적시키다,These minerals were deposited underground millions of years ago.,이 광물들은 수백만 년 전에 땅속에 퇴적되었다.,These minerals were _ underground millions of years ago.,,deposited
deposit,보증금쉼표 계약금,Your deposit will be refunded once the contract ends.,귀하의 보증금은 계약이 끝나면 환불될 것입니다.,Your _ will be refunded once the contract ends.,,deposit
crisis,위기,Several manufacturers closed down during the economic crisis.,여러 제조 회사들이 경제 위기 동안에 문을 닫았다.,Several manufacturers closed down during the economic _.,,crisis
sustain,유지하다쉼표 지속하다,The committee outlined a business strategy to sustain growth.,위원회는 성장을 유지하기 위해 사업 전략의 개요를 짰다.,The committee outlined a business strategy to _ growth.,,sustain
property,부동산쉼표 재산 / 특징,He sold his property to raise money for a world tour.,그는 세계 여행을 할 돈을 마련하려고 자신의 부동산을 팔았다.,He sold his _ to raise money for a world tour.,,property
property,부동산쉼표 재산 / 특징,the sales of soap with antibacterial properties have skyrocketed.,항균성이 특징인 비누의 판매량이 급증했다.,the sales of soap with antibacterial _ have skyrocketed.,,properties
trade,거래하다쉼표 무역하다,the two countries finally reached an agreement to trade certain agricultural goods.,두 나라는 마침내 특정한 농산품을 거래하기로 합의했다.,the two countries finally reached an agreement to _ certain agricultural goods.,,trade
fake,가짜의,Fake designer goods are so well made that sales of the real products are falling.,가짜 디자이너 제품들이 너무 잘 만들어져서 진품들의 판매량이 감소하고 있다.,_ designer goods are so well made that sales of the real products are falling.,,Fake
fall,떨어지다쉼표 급락하다 / 뛰어들다,The value of gold rarely falls쉼표 which makes it a good investment.,금의 가치는 좀처럼 떨어지지 않는데쉼표 이것은 금이 유리한 투자대상이 되게 한다.,The value of gold rarely _쉼표 which makes it a good investment.,,falls
soar,치솟다쉼표 급상승하다 ,The demand for cars decreased as the cost of gasoline soared.,휘발유 가격이 치솟음에 따라 자동차 수요가 감소했다.,The demand for cars decreased as the cost of gasoline _.,,soared
